r_NonTarg,ug_NonTarg,ur_NonTarg,ui_NonTarg,uz_NonTarg,gr_NonTarg,gi_NonTarg,gz_NonTarg,ri_NonTarg,rz_NonTarg,iz_NonTarg
18.477497,0.702128,0.7060529,0.84609944,1.0775048,0.00392489,0.1439714,0.37537667,0.1400465,0.3714518,0.23140529
18.632078,0.22563931,0.39156565,0.3768157,0.44740403,0.16592634,0.1511764,0.22176471,-0.014749937,0.055838387,0.07058833
18.086767,0.39940947,0.45148242,0.51444465,0.6069318,0.052072935,0.11503519,0.20752235,0.06296226,0.15544942,0.09248716
18.260706,0.34897697,0.5596464,0.7670983,0.66871244,0.21066944,0.41812137,0.3197355,0.20745191,0.10906604,-0.09838587
18.711185,0.17932343,0.32399195,0.34378374,0.34299338,0.14466852,0.1644603,0.16366994,0.019791774,0.01900143,-7.90345E-4
20.189688,0.03772622,-0.10506877,0.14703968,0.07768473,-0.142795,0.10931346,0.03995851,0.25210845,0.1827535,-0.069354944
18.936838,0.3573131,0.77363384,1.0230314,1.1191074,0.41632074,0.66571826,0.76179427,0.24939753,0.3454735,0.09607597
18.08066,0.18850268,0.52485514,0.5977641,0.63479304,0.33635244,0.4092614,0.4462903,0.07290898,0.1099379,0.037028916
19.161667,0.10594847,-0.01460429,0.18793158,0.13120608,-0.12055276,0.08198311,0.025257612,0.20253587,0.14581037,-0.0567255
18.008282,0.18634574,0.11409585,0.1745883,0.18262717,-0.07224989,-0.011757447,-0.00371857,0.060492445,0.06853132,0.008038877
19.319141,0.8330828,1.3714997,1.6272675,1.851638,0.5384169,0.79418474,1.0185552,0.2557678,0.48013824,0.22437046
19.06718,0.4304731,0.84387296,1.1398164,1.3529027,0.41339988,0.7093433,0.9224296,0.29594344,0.50902975,0.21308629
19.556372,0.17349944,0.39815506,0.37594244,0.5851661,0.22465563,0.202443,0.41166663,-0.022212626,0.18701102,0.20922364
19.342644,0.16987029,0.08836786,0.28498182,0.4949503,-0.08150242,0.11511153,0.32508,0.19661395,0.40658242,0.20996846
19.256542,5.054588,5.7524524,5.924688,6.036872,0.6978648,0.87010026,0.98228425,0.17223546,0.28441948,0.112184025
18.741547,0.05242279,0.2509268,0.30604154,0.21941781,0.19850402,0.25361875,0.16699502,0.05511475,-0.031508993,-0.08662374
19.05122,0.7108171,1.0078759,1.0006591,1.2253524,0.29705885,0.28984198,0.51453525,-0.007216857,0.21747641,0.22469327
17.988686,0.23533039,0.13740556,0.4125801,0.4635416,-0.09792483,0.1772497,0.22821122,0.27517453,0.32613605,0.050961513
17.640347,0.08207345,0.27934682,0.6371624,0.76823485,0.19727336,0.55508894,0.6861614,0.35781556,0.48888803,0.13107245
19.717602,0.24013098,0.37848398,0.68534386,0.8584363,0.13835302,0.44521284,0.61830527,0.30685985,0.47995228,0.17309242
18.419313,0.22536914,0.4367998,0.6480015,0.80935925,0.21143067,0.42263237,0.58399016,0.2112017,0.3725595,0.16135778
19.66935,0.4247526,0.51023513,0.6750473,0.87249976,0.085482545,0.2502947,0.44774714,0.16481213,0.3622646,0.19745247
19.139294,-0.007583816,0.29768446,0.35869017,0.2745256,0.3052683,0.366274,0.28210944,0.061005697,-0.02315885,-0.084164545
18.335178,0.40801066,0.7482588,1.0336076,1.2179581,0.34024814,0.6255969,0.80994743,0.28534874,0.4696993,0.18435054
19.079529,0.04712666,0.12509537,0.37854356,0.4108736,0.07796871,0.3314169,0.3637469,0.2534482,0.28577822,0.032330025
19.871422,0.8252412,1.039012,1.4100151,1.576454,0.2137707,0.58477384,0.75121284,0.37100315,0.5374421,0.16643897
18.521843,0.28192696,0.55486417,0.6130132,0.76301485,0.27293718,0.33108622,0.48108786,0.05814904,0.20815068,0.15000165
19.397278,3.3498502,4.7481904,6.222037,7.036753,1.3983405,2.8721867,3.6869032,1.4738461,2.2885628,0.81471676
19.641085,-0.033549186,0.08271739,0.08246199,-0.056203797,0.11626658,0.11601117,-0.022654612,-2.554E-4,-0.13892119,-0.13866578
19.15391,1.3900187,1.9013351,2.2602038,2.3419695,0.5113164,0.87018526,0.9519509,0.3588688,0.44063446,0.08176565
18.670897,0.021305034,0.07831718,0.35859784,0.44628185,0.057012144,0.33729282,0.4249768,0.28028068,0.36796466,0.08768399
17.55352,0.25031963,0.41709736,0.41345897,0.5443449,0.16677773,0.16313934,0.29402527,-0.003638379,0.12724754,0.13088591
18.553768,0.7128875,1.6612402,1.7075107,1.3900499,0.94835263,0.9946232,0.6771624,0.046270575,-0.27119026,-0.3174608
19.355417,0.542219,1.004944,1.1016148,1.3007818,0.46272498,0.55939585,0.75856286,0.096670836,0.29583788,0.19916704
19.98503,4.348765,4.9675727,5.7710004,5.8854046,0.6188076,1.4222353,1.5366397,0.80342764,0.91783214,0.11440448
18.620758,0.2348284,0.37654597,0.40557253,0.3887504,0.14171758,0.17074414,0.153922,0.029026559,0.012204416,-0.016822143
18.282757,0.1637638,0.21434507,0.3190364,0.5635272,0.050581265,0.15527259,0.39976338,0.10469133,0.34918213,0.2444908
18.106726,0.20692608,0.3635218,0.51793367,0.44962224,0.15659575,0.31100756,0.24269617,0.15441182,0.08610042,-0.0683114
19.724268,0.39881805,0.65435946,0.7976627,0.9016009,0.2555414,0.39884463,0.5027829,0.14330325,0.24724145,0.103938214
19.050697,0.4343466,0.49233958,0.5327819,0.70846635,0.05799297,0.09843528,0.27411973,0.040442318,0.21612675,0.17568445
18.977118,0.314784,0.46460828,0.64050525,0.76287204,0.14982428,0.32572126,0.44808802,0.17589699,0.29826376,0.12236677
19.03758,0.74705434,0.8780922,0.9086808,1.1923065,0.1310379,0.16162649,0.44525224,0.030588588,0.31421435,0.28362575
19.38532,0.14927718,0.117038615,0.29470202,0.3806355,-0.03223856,0.14542484,0.23135832,0.1776634,0.2635969,0.08593348
15.716774,2.1413815,2.948365,3.2205582,3.3286567,0.8069833,1.0791764,1.1872752,0.2721932,0.38029188,0.1080987
18.962685,0.39440864,0.71700317,0.98450786,1.1676881,0.32259455,0.5900993,0.77327955,0.2675047,0.45068496,0.18318027
18.978292,0.47176138,0.8623069,1.2558417,1.5327871,0.3905455,0.7840804,1.0610256,0.3935349,0.6704802,0.27694526
18.905506,0.18816178,0.05530138,0.2659511,0.3319777,-0.13286039,0.07778934,0.14381593,0.21064973,0.27667633,0.06602659
19.346409,0.10559063,0.3371558,0.5307643,0.78614527,0.23156515,0.42517364,0.6805546,0.1936085,0.44898948,0.255381
20.09191,0.18917352,0.22328722,0.1965317,0.56600237,0.03411371,0.00735818,0.37682885,-0.02675553,0.34271514,0.36947066
19.734943,4.061371,4.7832966,4.8554916,4.9694176,0.72192615,0.7941209,0.90804684,0.07219475,0.18612067,0.11392592
18.354958,0.02318058,0.25443977,0.24583182,0.16211441,0.2312592,0.22265123,0.13893384,-0.00860797,-0.09232537,-0.08371739
18.341848,0.20603248,0.16834211,0.13524671,0.22237992,-0.037690364,-0.07078577,0.016347442,-0.033095405,0.054037806,0.08713321
19.357254,0.31448263,0.12931043,0.36863947,0.41328204,-0.1851722,0.054156825,0.09879942,0.23932903,0.2839716,0.044642594
19.071459,0.9492137,1.4657487,1.9097799,2.0584521,0.5165349,0.96056616,1.1092385,0.4440312,0.5927036,0.14867234
18.679764,0.78107274,0.85967857,1.009803,1.0877634,0.07860582,0.22873026,0.30669063,0.15012443,0.2280848,0.07796037
18.985537,0.09599028,0.14264496,0.34472677,0.29346445,0.046654675,0.24873649,0.19747417,0.20208181,0.15081948,-0.051262323
19.266253,0.11789812,0.37372562,0.56399137,0.6123312,0.2558275,0.44609323,0.49443308,0.19026573,0.23860557,0.04833984
18.871824,0.19755137,0.36120224,0.37484315,0.34300774,0.16365087,0.17729177,0.14545637,0.0136409,-0.0181945,-0.0318354
19.730013,0.27971894,0.4640145,0.36709768,0.6276296,0.18429555,0.08737875,0.34791064,-0.0969168,0.16361511,0.2605319
18.26165,0.28382012,0.475408,0.66129816,0.5736631,0.19158787,0.377478,0.28984296,0.18589015,0.09825511,-0.08763503
19.161077,0.49589583,0.7034,0.8835728,1.1348584,0.20750421,0.38767698,0.63896257,0.18017277,0.43145832,0.25128555
17.751081,0.13720088,0.25901657,0.2295378,0.22071965,0.1218157,0.09233693,0.08351878,-0.02947877,-0.038296923,-0.008818152
16.619976,0.58468485,0.61379606,0.7373529,0.7088884,0.029111205,0.15266806,0.12420355,0.12355686,0.09509234,-0.028464515
17.984304,0.18621661,0.53490233,0.6161551,0.6348893,0.34868574,0.4299385,0.4486727,0.08125276,0.099986985,0.018734228
18.386356,0.51444185,0.67681956,0.8232341,1.0579374,0.16237777,0.30879226,0.54349554,0.1464145,0.38111773,0.23470323
18.830805,0.55846274,0.65337336,0.73881364,0.6034071,0.09491063,0.1803509,0.044944346,0.08544027,-0.049966283,-0.13540655
18.791004,0.25226378,0.4231497,0.7680498,0.83263177,0.17088592,0.515786,0.580368,0.3449001,0.40948206,0.064581975
19.808523,0.49375644,1.6464981,2.6508389,3.4234285,1.1527417,2.1570823,2.9296722,1.0043406,1.7769306,0.77258986
17.779,0.28531533,0.3243204,0.18993132,0.28658426,0.039005082,-0.09538402,0.001268933,-0.1343891,-0.037736148,0.09665295
20.013805,0.7837327,1.6990578,2.066451,2.1401093,0.91532505,1.2827185,1.3563766,0.36739343,0.44105157,0.07365817
19.858644,0.68318725,1.1936383,1.4571152,1.8413899,0.51045114,0.7739279,1.1582026,0.26347682,0.64775157,0.38427475
19.302261,-2.246E-4,0.1749605,0.21740612,0.08906445,0.17518508,0.21763071,0.089289054,0.042445634,-0.08589604,-0.12834167
20.065248,0.106782645,0.45217568,0.47511682,0.6585581,0.34539303,0.36833417,0.5517754,0.022941144,0.20638238,0.18344124
17.888008,0.14725302,0.37511122,0.3982496,0.42750376,0.22785819,0.25099656,0.28025073,0.023138374,0.052392542,0.029254168
18.50112,0.93865305,1.7057678,2.1876981,2.4766214,0.76711464,1.249045,1.5379683,0.48193038,0.7708536,0.28892323
17.277363,0.061416347,0.20250714,0.11991318,0.28889728,0.1410908,0.058496837,0.22748092,-0.082593955,0.08639013,0.16898409
18.980856,0.3806953,0.55629134,0.5818017,0.61177546,0.17559604,0.20110638,0.23108016,0.02551034,0.05548411,0.02997377
18.914145,0.055948615,0.07307988,0.33192533,0.55607086,0.017131262,0.27597672,0.50012225,0.25884545,0.48299098,0.22414555
18.286743,0.0736389,0.38051426,0.39264303,0.26420477,0.30687535,0.31900412,0.19056588,0.01212877,-0.11630947,-0.12843825
19.00291,0.1178164,0.25949436,0.31034818,0.34305522,0.14167795,0.19253178,0.22523881,0.050853834,0.08356087,0.03270704
19.161966,0.25090432,0.4066395,0.5043677,0.7248587,0.15573516,0.25346336,0.47395435,0.09772821,0.31821918,0.22049099
18.382427,0.088487834,0.21559286,0.56403047,0.50806946,0.12710503,0.47554266,0.41958162,0.34843764,0.29247656,-0.05596105
18.037825,0.55430466,0.58804935,0.6157245,0.8263065,0.033744708,0.061419833,0.27200186,0.027675128,0.23825717,0.21058203
17.39062,0.49104786,0.7255486,0.87209976,1.0992298,0.23450078,0.3810519,0.60818195,0.14655113,0.37368116,0.22713003
18.735432,0.46199608,0.43917227,0.31225625,0.42445382,-0.022823822,-0.14973983,-0.037542246,-0.126916,-0.014718427,0.11219758
19.12666,0.08856933,0.50010294,0.5057247,0.5312596,0.41153362,0.4171554,0.44269028,0.005621781,0.031156665,0.025534883
18.676847,0.5522199,0.80803835,0.9383194,1.0992172,0.25581843,0.38609946,0.5469972,0.13028103,0.2911788,0.16089775
19.159527,0.6676454,0.83531606,1.0874525,1.2889376,0.16767065,0.41980714,0.6212922,0.2521365,0.45362154,0.20148502
18.82614,0.56320643,0.6486544,0.6930782,1.0998352,0.085447945,0.12987176,0.5366288,0.044423804,0.45118082,0.406757
19.0677,0.076791495,0.12667415,0.306914,0.21146181,0.049882654,0.2301225,0.13467032,0.18023986,0.08478767,-0.09545219
20.141668,0.026187858,0.18032712,0.50827134,0.40728644,0.15413925,0.48208344,0.38109857,0.3279442,0.22695932,-0.10098489
18.532652,0.056288507,0.2683389,0.30607575,0.25861442,0.21205038,0.24978723,0.20232593,0.037736848,-0.009724462,-0.04746131
19.703321,1.2100432,2.6406312,3.4178383,3.9795418,1.430588,2.207795,2.7694986,0.777207,1.3389105,0.5617035
18.902302,0.4231175,0.11856453,0.103297204,0.16308706,-0.30455294,-0.31982028,-0.26003045,-0.015267326,0.04452252,0.059789848
19.43069,0.6419273,0.3756647,0.51731247,0.761563,-0.2662626,-0.124614835,0.11963568,0.14164777,0.3858983,0.24425052
19.952839,0.01695588,0.31102085,0.43928573,0.31043446,0.29406497,0.42232987,0.29347858,0.12826489,-5.86378E-4,-0.12885126
17.473045,0.28542227,0.53520894,0.7112168,0.87098354,0.2497867,0.42579457,0.5855613,0.17600785,0.33577457,0.15976672
18.68926,0.6535519,1.201066,1.2501043,1.29822,0.5475141,0.5965524,0.6446681,0.04903831,0.09715404,0.048115734
17.563353,0.48214772,0.94902426,1.0909545,1.1995348,0.4668765,0.60880685,0.7173871,0.14193031,0.25051057,0.10858028
18.968357,0.19904593,0.4881662,0.44303697,0.4936319,0.2891203,0.24399106,0.294586,-0.04512922,0.005465707,0.05059493
18.898348,0.4703821,0.62897384,0.9725689,0.9789714,0.15859176,0.50218683,0.5085893,0.3435951,0.34999758,0.006402508
18.401318,0.3311006,0.33269355,0.4232644,0.6273693,0.00159294,0.0921638,0.29626867,0.09057087,0.29467574,0.20410486
18.37495,0.28803152,0.25755453,0.08033008,0.22038125,-0.030476987,-0.20770144,-0.06765029,-0.17722446,-0.037173305,0.14005116
18.113195,0.35786095,0.46232504,0.5012569,0.5717071,0.10446409,0.14339592,0.21384616,0.03893183,0.10938208,0.07045025
18.92982,3.041387,4.547905,6.019112,6.8181124,1.5065179,2.977725,3.7767255,1.4712073,2.2702076,0.7990003
18.553745,0.1113484,0.3155659,0.27518898,0.2903322,0.20421751,0.16384058,0.1789838,-0.04037694,-0.025233721,0.015143218
18.21114,0.06348936,0.21728197,0.26105145,0.2364204,0.1537926,0.1975621,0.17293103,0.043769494,0.01913843,-0.024631063
17.128359,0.80459166,0.8436086,0.94412476,1.0744538,0.03901693,0.13953307,0.26986212,0.10051615,0.23084518,0.13032903
17.25806,0.33858767,0.4650369,0.5101723,0.9855398,0.12644924,0.17158465,0.64695215,0.045135405,0.5205029,0.47536752
18.51721,0.74508655,1.0403597,1.2942697,1.7031404,0.29527324,0.54918313,0.9580538,0.25390986,0.6627806,0.40887073
19.312428,0.2378299,0.4979659,0.72031265,0.5161818,0.260136,0.48248276,0.27835193,0.22234675,0.018215923,-0.20413083
17.937742,0.66521025,0.590724,0.6280112,0.87128633,-0.07448621,-0.037199017,0.20607609,0.037287194,0.28056228,0.2432751
18.24087,0.98537207,1.672743,1.9618379,2.0554376,0.68737084,0.9764658,1.0700655,0.28909498,0.38269466,0.09359969
19.072142,1.4324372,1.7593559,1.9153337,2.2556577,0.32691875,0.48289666,0.8232205,0.1559779,0.49630174,0.34032384
17.112543,-0.07366758,-0.082661964,0.6743352,0.2378932,-0.008994386,0.7480027,0.31156078,0.7569971,0.32055515,-0.43644196
19.576996,1.1447955,1.2903757,1.3995858,1.5987421,0.1455802,0.2547903,0.4539466,0.10921009,0.3083664,0.1991563
18.3577,0.91769844,0.88712806,1.0030386,1.2056046,-0.03057039,0.08534025,0.2879061,0.11591064,0.3184765,0.20256586
18.00686,0.12404742,0.5244494,0.67679125,0.7285857,0.400402,0.55274385,0.60453826,0.15234184,0.20413627,0.051794432
18.914738,0.14731681,0.41358355,0.21854416,0.23641866,0.26626673,0.07122735,0.08910185,-0.19503939,-0.1771649,0.017874502
18.023064,0.09929242,0.37446216,0.27557406,0.6800624,0.27516976,0.17628163,0.58077,-0.09888812,0.30560023,0.40448835
16.947767,0.22197701,0.004368316,0.11184569,0.14185406,-0.21760869,-0.11013132,-0.08012294,0.107477374,0.13748576,0.03000838
19.113245,0.73884064,0.8945244,1.1130605,1.2376307,0.15568379,0.37421986,0.49879006,0.21853608,0.34310627,0.1245702
19.074587,0.28373465,0.4732599,0.4286169,0.6376192,0.18952523,0.14488225,0.35388452,-0.044642992,0.1643593,0.20900229
18.419024,0.12513974,0.21201289,0.35275814,0.42946947,0.086873144,0.2276184,0.30432972,0.14074525,0.21745658,0.076711334
19.257765,0.4178108,0.3340019,0.61606556,0.73474896,-0.08380891,0.19825476,0.31693813,0.28206366,0.40074706,0.11868338
19.68529,0.26301342,0.2173066,0.4001238,0.48281708,-0.045706823,0.13711038,0.21980365,0.18281719,0.26551047,0.08269328
18.822407,0.76078725,1.1859391,1.3437474,1.5043247,0.4251518,0.5829601,0.7435375,0.1578083,0.3183857,0.16057739
18.316633,0.20088308,0.19392976,0.08641103,0.17158832,-0.00695332,-0.11447205,-0.02929476,-0.10751873,-0.02234144,0.08517729
19.335993,0.7912669,1.4555956,1.9283109,2.1924782,0.66432875,1.137044,1.4012113,0.47271523,0.7368825,0.26416725
17.962528,-0.07072388,0.2830025,0.28224352,0.24586472,0.3537264,0.3529674,0.3165886,-7.58977E-4,-0.037137777,-0.036378797
18.688509,0.43557706,0.95263106,1.3185468,1.2623848,0.51705396,0.88296974,0.82680774,0.36591578,0.30975375,-0.05616202
18.579151,0.038460042,0.20886825,0.13629963,-6.58503E-4,0.1704082,0.09783959,-0.039118543,-0.072568625,-0.20952676,-0.13695814
18.290564,0.20796882,0.39612412,0.5568973,0.7344372,0.18815531,0.34892848,0.5264684,0.16077317,0.3383131,0.17753991
18.797775,0.11898544,0.15843242,0.006711367,0.10154708,0.039446987,-0.112274066,-0.01743836,-0.15172106,-0.056885347,0.094835706
19.93255,4.590405,4.9239936,4.960369,4.8920016,0.3335887,0.369964,0.30159673,0.03637529,-0.03199196,-0.06836725
16.801723,0.15707076,0.04574329,-0.12139079,-0.07347405,-0.11132747,-0.27846155,-0.2305448,-0.16713408,-0.11921734,0.04791674
17.493025,0.8191751,1.2980516,1.4790115,1.495073,0.4788765,0.6598365,0.6758979,0.18095997,0.1970214,0.016061429
19.78437,0.23513739,0.24392736,0.44180924,0.39551333,0.008789979,0.20667185,0.16037594,0.19788188,0.15158595,-0.046295915
17.206587,0.47286773,1.0174848,1.1467338,1.2184432,0.5446171,0.67386603,0.7455755,0.12924893,0.20095836,0.07170943
16.90639,-0.067904115,0.18237205,0.57847846,0.5506477,0.25027615,0.6463826,0.6185518,0.3961064,0.3682756,-0.027830789
19.238857,0.39844364,0.41013682,0.6227164,0.7026354,0.011693174,0.22427277,0.30419177,0.21257961,0.2924986,0.07991898
18.998045,0.25979704,0.17098767,0.252598,0.33474654,-0.08880938,-0.00719907,0.074949495,0.08161031,0.16375887,0.08214857
19.946278,0.12281703,0.35511893,0.59704584,0.76092535,0.2323019,0.4742288,0.6381083,0.24192691,0.40580642,0.16387953
19.915432,0.8982263,1.1734138,1.476963,1.5208391,0.27518743,0.5787367,0.62261283,0.30354932,0.34742537,0.04387607
18.905415,0.33423272,0.5344126,0.39947852,0.5149605,0.20017987,0.0652458,0.18072781,-0.13493408,-0.01945207,0.11548201
19.34684,0.37552276,0.26249254,0.25525662,0.30661538,-0.113030225,-0.12026614,-0.068907395,-0.007235914,0.044122837,0.05135875
18.978731,0.29981357,0.40333435,0.60611737,0.9169526,0.10352079,0.3063038,0.61713904,0.202783,0.5136183,0.31083527
19.061544,0.19414917,0.34635633,0.51963216,0.3742061,0.15220718,0.325483,0.18005693,0.17327583,0.027849749,-0.14542608
18.910877,-0.15042464,0.28206962,0.30476815,0.2969955,0.43249425,0.45519277,0.44742012,0.022698527,0.014925863,-0.007772664
18.76331,0.15026401,0.34985,0.48109117,0.4527414,0.19958599,0.33082715,0.30247742,0.13124116,0.102891415,-0.028349742
20.066862,0.42167544,0.4593247,0.4312379,0.5062156,0.03764924,0.009562453,0.08454013,-0.028086787,0.04689089,0.07497767
18.424454,0.2961908,0.5999391,0.79178363,1.0115991,0.3037483,0.49559283,0.7154083,0.19184452,0.41166002,0.21981548
18.82352,1.2583224,1.6077651,1.9150604,2.185873,0.3494427,0.6567381,0.9275506,0.30729544,0.5781079,0.27081248
18.952229,0.3009767,0.2451275,0.084598996,0.26264906,-0.055849187,-0.21637769,-0.03832762,-0.1605285,0.017521566,0.17805007
18.04711,0.2614184,0.4857427,0.49776968,0.64296716,0.22432427,0.23635128,0.3815488,0.012027002,0.1572245,0.1451975
18.358438,0.30210835,0.9523029,1.1723983,1.0804058,0.6501945,0.87029,0.77829754,0.22009543,0.12810299,-0.09199244
18.519245,0.25897914,0.43641925,0.22491111,0.17003624,0.1774401,-0.03406803,-0.08894289,-0.21150814,-0.266383,-0.054874863
18.961245,0.06082488,0.5054214,0.676364,0.6487904,0.44459653,0.61553913,0.58796555,0.17094263,0.14336903,-0.027573593
19.71179,0.104616,0.09606766,0.37552786,0.28131887,-0.00854834,0.27091184,0.17670289,0.2794602,0.18525122,-0.09420896
18.493563,0.28294617,0.49311495,0.62150526,0.83740634,0.21016878,0.3385591,0.55446017,0.12839031,0.3442914,0.21590109
18.42331,0.08942176,0.09917133,0.2701794,0.24449016,0.009749575,0.18075764,0.15506841,0.17100807,0.14531884,-0.025689233
19.07259,2.3449388,2.9378073,3.1245604,3.063575,0.5928685,0.7796217,0.71863633,0.18675321,0.12576784,-0.06098537
18.115887,0.32667914,0.60405093,0.79483193,0.9940682,0.27737182,0.46815276,0.66738904,0.19078095,0.39001724,0.19923629
19.097467,0.10100819,0.28188697,0.24689785,0.21130373,0.18087877,0.14588965,0.110295534,-0.034989126,-0.07058324,-0.035594117
19.191692,-0.21963987,0.22216439,0.15956958,0.001867878,0.44180426,0.37920943,0.22150776,-0.06259482,-0.22029652,-0.15770169
19.320412,1.1380738,1.6805497,1.984019,2.3563688,0.5424758,0.8459452,1.2182949,0.30346933,0.67581904,0.3723497
18.174168,0.11115393,0.25574794,0.20729966,0.6268235,0.14459401,0.096145734,0.5156696,-0.04844828,0.37107554,0.41952384
18.288836,0.23832154,0.6208404,0.6336659,0.5326174,0.38251883,0.3953444,0.29429588,0.012825584,-0.08822294,-0.10104853
19.797468,0.6210801,0.7064569,0.9785863,1.3044051,0.08537681,0.35750622,0.68332505,0.27212942,0.59794825,0.32581884
17.477205,-0.05796417,-0.00431121,0.23185825,0.2433255,0.05365296,0.28982243,0.30128968,0.23616947,0.2476367,0.011467236
19.391294,0.018583188,0.39702225,0.48533544,0.38337103,0.37843907,0.46675226,0.36478785,0.088313185,-0.013651222,-0.10196441
18.841068,0.24055335,0.45473272,0.4996106,0.53108704,0.21417937,0.25905725,0.29053366,0.04487788,0.076354295,0.031476412
18.166294,0.49174717,0.43619484,0.4382991,0.6210293,-0.055552345,-0.053448077,0.12928213,0.002104268,0.18483448,0.18273021
18.176847,0.14773363,0.42783597,0.42111447,0.30397546,0.28010234,0.27338085,0.15624185,-0.006721495,-0.12386051,-0.11713901
19.672943,0.9703994,2.1644228,1.8166641,2.547845,1.1940234,0.84626466,1.5774456,-0.3477587,0.3834222,0.7311809
19.523958,0.1897423,0.29964274,0.572194,0.39663014,0.10990046,0.3824517,0.20688786,0.27255127,0.0969874,-0.17556386
18.079386,0.744954,1.2576286,1.5228409,1.7456231,0.51267457,0.77788687,1.0006691,0.26521227,0.4879945,0.22278222
18.773525,-0.11214092,0.40541327,0.41104856,0.37226805,0.51755416,0.5231895,0.48440894,0.005635299,-0.03314523,-0.03878053
19.796427,2.6925323,3.8242397,4.312501,4.600639,1.1317072,1.6199685,1.9081066,0.48826122,0.7763993,0.28813806
19.524046,0.21155173,0.19184352,0.2443829,0.17947997,-0.01970819,0.032831177,-0.032071754,0.052539367,-0.012363564,-0.06490293
17.146557,0.0595329,0.07726765,0.19508024,0.19699404,0.017734747,0.13554734,0.13746113,0.11781259,0.11972638,0.001913794
18.71069,0.0637631,0.06226229,0.3376531,0.21541277,-0.00150081,0.27389,0.15164965,0.2753908,0.15315047,-0.122240335
19.175652,0.32760888,0.4823718,0.4586898,0.5335441,0.15476292,0.13108093,0.20593522,-0.02368201,0.05117229,0.0748543
18.35538,0.06595646,0.3280308,0.3232521,0.10169989,0.26207432,0.25729564,0.03574343,-0.00477868,-0.22633089,-0.22155221
19.963018,1.8551046,3.3361688,4.805065,5.531371,1.4810641,2.9499607,3.6762662,1.4688965,2.195202,0.72630566
16.714178,0.15989205,0.3716137,0.3462488,0.63787013,0.21172164,0.18635675,0.47797808,-0.025364894,0.26625645,0.29162133
19.631433,0.72356784,1.281255,1.7494187,2.1707258,0.5576871,1.0258509,1.4471579,0.46816373,0.8894708,0.42130706
19.462013,0.02402157,0.090669,0.57416296,0.753567,0.06664743,0.5501414,0.7295454,0.48349395,0.662898,0.17940407
18.116106,0.23821072,0.44162214,0.70471954,0.7408406,0.20341142,0.46650887,0.50262994,0.26309744,0.2992185,0.03612106
18.636053,0.23638143,0.21236669,0.0293087,0.22723751,-0.024014737,-0.20707272,-0.009143914,-0.183058,0.014870823,0.19792882
19.312147,0.05799368,0.06977475,0.29838505,0.35605994,0.011781068,0.24039137,0.29806626,0.2286103,0.2862852,0.057674885
16.946983,0.21945341,0.19544035,0.30351716,0.24471952,-0.024013065,0.08406377,0.025266115,0.10807683,0.04927918,-0.05879765
19.64513,0.20355973,0.97253793,1.7062759,2.1579075,0.76897824,1.5027162,1.9543477,0.733738,1.1853695,0.45163152
19.353037,0.6481996,0.7578985,0.8965728,0.9349355,0.10969892,0.24837324,0.28673592,0.13867432,0.177037,0.03836269
17.913536,0.29892865,0.60977095,0.8541251,0.7751471,0.3108423,0.5551964,0.47621843,0.24435411,0.16537613,-0.078977995
18.561611,0.33035868,0.4181386,0.30822313,0.29713166,0.087779894,-0.02213555,-0.033227045,-0.10991544,-0.121006936,-0.011091496
19.460955,2.1089976,2.9308407,3.4543924,3.6411664,0.82184315,1.3453948,1.5321689,0.52355176,0.7103257,0.18677399
18.244944,0.16811194,0.31800836,0.3326114,0.17559017,0.14989643,0.16449948,0.007478231,0.014603045,-0.1424182,-0.15702125
18.800812,0.06864285,0.12177611,0.22445115,0.16394801,0.05313326,0.1558083,0.09530516,0.10267504,0.042171903,-0.060503144
18.59192,0.67658985,1.0680375,1.1921173,1.1954147,0.3914477,0.5155275,0.5188248,0.124079816,0.12737711,0.003297299
19.238071,0.69089216,1.3482633,1.6238159,1.9754149,0.65737116,0.9329238,1.2845228,0.27555263,0.62715155,0.35159892
18.290855,1.9384812,2.0993407,2.0541737,2.1022716,0.16085953,0.11569253,0.1637903,-0.045166995,0.002930769,0.048097763
18.779219,0.01798601,0.23435202,0.7147145,0.73297006,0.21636601,0.6967285,0.714984,0.4803625,0.498618,0.018255506
17.784891,1.1925195,1.3615384,1.5126817,1.6987476,0.16901882,0.32016212,0.506228,0.1511433,0.3372092,0.18606591
18.904911,1.0142368,2.3215342,1.566587,2.5061724,1.3072973,0.5523502,1.4919357,-0.7549472,0.18463832,0.9395855
17.75839,0.16208567,0.22240478,0.20326424,0.31915852,0.06031911,0.04117857,0.15707284,-0.01914054,0.09675374,0.11589427
18.975897,0.45032647,0.83607274,0.99409306,0.99545616,0.3857463,0.54376656,0.5451297,0.15802027,0.15938339,0.001363115
17.767883,0.5080892,0.95503145,0.9204849,1.0138724,0.44694224,0.41239572,0.5057832,-0.034546547,0.058840934,0.093387485
20.059767,1.1571624,1.2286319,1.4327261,1.7360483,0.07146941,0.27556363,0.5788859,0.20409423,0.5074165,0.30332226
18.052397,0.3462958,0.45133227,0.6925161,0.850907,0.10503647,0.34622025,0.50461125,0.24118379,0.3995748,0.15839098
18.806942,-0.032421716,0.17166129,0.37617847,0.5695712,0.204083,0.40860018,0.6019929,0.20451719,0.3979099,0.19339274
